time,clientIp,clientMac,serverIp,sPort,dPort,application
14:21:50,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:50,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:54,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:57,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:57,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:21:58,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:00,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:05,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:38,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:46,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:46,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:46,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:46,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:46,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:22:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:14,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:14,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:14,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:14,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:14,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:22,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:22,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:22,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:22,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:22,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:24,219.230.82.224,001c54ff0812,203.208.48.90,53718,80,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36
14:23:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:25,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:25,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:26,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:55,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:23:56,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:04,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:08,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:36,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:37,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:39,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:40,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:41,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:42,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:42,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:42,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:43,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:45,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:48,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:51,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:24:53,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0)
14:25:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:21,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:21,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:21,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:21,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:21,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:23,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:24,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:25,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:27,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:29,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:29,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:29,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:29,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:29,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:31,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:32,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:33,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:35,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:37,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:25:52,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:01,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:02,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:03,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:06,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:07,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:08,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:08,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:08,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:08,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:09,219.230.87.46,001c54ff0812,117.135.169.55,53718,80,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
14:26:09,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:10,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:12,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:12,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:12,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:12,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:12,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:13,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:16,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:17,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:17,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:18,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:19,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:20,219.230.110.238,001c54ff0812,223.82.136.228,53718,80,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36 QIHU 360SE
14:26:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:20,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
14:26:49,219.230.110.121,001c54ff0812,117.135.173.47,53718,80,QQClient
